CustomerID,Gender,Age,Income,LoanAmount,LoanTerm,CreditScore,EmploymentStatus,MaritalStatus,PreviousDefaults,Defaulted
CUST007898,Male,50,74806,46343,60,743,Self-employed,Divorced,2,No
CUST007899,Male,31,117363,12949,48,460,Part-time,Married,4,No
CUST007900,Male,47,109203,15135,36,552,Part-time,Divorced,3,No
CUST007901,Male,32,68324,48867,60,728,Self-employed,Widowed,3,No
CUST007902,Female,69,38084,24150,12,638,Part-time,Single,0,Yes
CUST007903,Female,28,95459,41340,12,700,Full-time,Married,3,No
CUST007904,Female,42,54938,28816,60,342,Unemployed,Widowed,2,No
CUST007905,Male,43,37482,7829,60,487,Part-time,Single,3,No
CUST007906,Female,50,22912,48769,12,559,Self-employed,Divorced,0,No
CUST007907,Male,58,61859,30937,60,670,Full-time,Married,2,Yes
CUST007908,Female,37,53915,17187,60,470,Self-employed,Widowed,4,No
CUST007909,Female,58,31729,12078,12,778,Full-time,Widowed,3,No
CUST007910,Female,19,116326,43014,48,635,Part-time,Single,2,Yes
CUST007911,Female,69,102843,29378,24,763,Part-time,Married,3,Yes
CUST007912,Male,51,37624,20612,36,341,Unemployed,Divorced,3,Yes
CUST007913,Female,33,82861,43674,24,522,Self-employed,Widowed,4,No
CUST007914,Male,35,59535,46469,36,411,Self-employed,Divorced,1,Yes
CUST007915,Male,18,31220,32359,12,580,Full-time,Married,1,No
CUST007916,Male,46,58829,5845,12,604,Part-time,Widowed,3,No
CUST007917,Female,39,131269,43665,48,488,Full-time,Married,0,No
CUST007918,Male,32,66518,18788,12,511,Part-time,Single,4,No
CUST007919,Male,22,46911,40052,12,706,Unemployed,Single,1,No
CUST007920,Female,37,130659,28250,24,469,Full-time,Divorced,2,Yes
CUST007921,Female,52,145803,27301,36,675,Part-time,Single,2,No
CUST007922,Male,63,84960,12311,48,331,Full-time,Divorced,3,No
CUST007923,Male,58,31343,44931,12,389,Full-time,Single,3,Yes
CUST007924,Male,56,102986,47555,12,427,Unemployed,Divorced,0,No
CUST007925,Male,38,88351,37374,24,300,Self-employed,Widowed,2,Yes
CUST007926,Male,32,94149,11376,36,687,Unemployed,Widowed,4,No
CUST007927,Male,59,88665,43171,60,559,Part-time,Divorced,0,No
CUST007928,Male,19,73103,13104,24,506,Full-time,Single,2,Yes
CUST007929,Male,59,76711,29070,48,488,Full-time,Single,0,No
CUST007930,Female,21,86980,5735,24,322,Unemployed,Married,3,No
CUST007931,Male,61,42424,45432,24,347,Unemployed,Married,0,Yes
CUST007932,Male,23,135888,23299,36,684,Unemployed,Single,1,No
CUST007933,Male,63,25852,19309,48,443,Part-time,Widowed,4,No
CUST007934,Male,48,132947,12269,12,691,Self-employed,Single,1,No
CUST007935,Male,37,116762,38963,24,779,Self-employed,Married,1,No
CUST007936,Male,29,83200,32701,12,400,Self-employed,Married,1,No
CUST007937,Male,21,141769,10838,36,515,Unemployed,Divorced,4,No
CUST007938,Female,35,144050,16427,24,351,Full-time,Married,3,No
CUST007939,Male,61,53877,36887,60,649,Full-time,Single,3,No
CUST007940,Male,19,96844,18046,48,768,Full-time,Divorced,1,No
CUST007941,Female,66,29624,36467,12,371,Unemployed,Married,1,No
CUST007942,Male,60,23340,29461,36,628,Full-time,Divorced,3,No
CUST007943,Male,58,23407,38593,36,798,Part-time,Divorced,0,No
CUST007944,Female,31,71625,10752,36,725,Unemployed,Divorced,4,No
CUST007945,Male,69,78203,16471,60,836,Unemployed,Divorced,0,Yes
CUST007946,Female,61,103905,26692,60,529,Part-time,Married,0,No
CUST007947,Male,42,92645,40291,36,416,Part-time,Single,1,No
CUST007948,Female,66,27359,24530,60,377,Part-time,Married,0,Yes
CUST007949,Female,48,67625,17004,36,360,Self-employed,Single,1,Yes
CUST007950,Female,22,144834,32177,36,705,Unemployed,Married,0,No
CUST007951,Female,65,20373,29970,60,612,Self-employed,Single,2,No
CUST007952,Male,28,83450,47394,48,436,Full-time,Single,2,No
CUST007953,Female,23,61485,23392,48,318,Part-time,Married,1,No
CUST007954,Male,50,91811,43797,12,682,Self-employed,Married,3,No
CUST007955,Male,68,135735,10583,12,367,Full-time,Widowed,0,Yes
CUST007956,Female,58,137344,8645,48,529,Part-time,Divorced,3,No
CUST007957,Male,33,99657,48992,36,388,Part-time,Widowed,2,No
CUST007958,Female,34,75945,27030,36,640,Unemployed,Widowed,2,Yes
CUST007959,Male,41,43896,16011,36,738,Self-employed,Divorced,0,No
CUST007960,Male,36,122290,46034,12,615,Part-time,Divorced,1,Yes
CUST007961,Female,47,132054,13334,48,732,Part-time,Married,1,No
CUST007962,Male,61,98940,22008,12,557,Full-time,Single,3,Yes
CUST007963,Male,50,39700,41644,48,572,Self-employed,Widowed,3,No
CUST007964,Male,44,128057,7691,12,805,Part-time,Divorced,0,Yes
CUST007965,Male,30,93998,13660,12,660,Self-employed,Divorced,0,No
CUST007966,Female,69,40810,9760,36,505,Full-time,Widowed,2,No
CUST007967,Female,57,142269,27129,24,403,Unemployed,Divorced,0,No
CUST007968,Male,26,26623,35772,60,324,Unemployed,Married,0,Yes
CUST007969,Male,52,149334,25922,12,730,Full-time,Divorced,2,Yes
CUST007970,Female,47,93527,24696,12,307,Self-employed,Divorced,2,No
CUST007971,Female,24,32435,15311,24,710,Part-time,Widowed,3,No
CUST007972,Female,63,125397,43408,24,653,Part-time,Widowed,1,No
CUST007973,Female,59,36949,47553,48,598,Unemployed,Divorced,2,No
CUST007974,Female,33,132029,46756,24,623,Unemployed,Divorced,4,No
CUST007975,Male,48,123796,14052,48,384,Part-time,Widowed,4,Yes
CUST007976,Male,45,56461,44876,48,479,Unemployed,Married,0,Yes
CUST007977,Male,60,114611,22167,36,743,Part-time,Widowed,3,No
CUST007978,Male,41,122440,13089,24,542,Full-time,Single,0,Yes
CUST007979,Male,62,58451,28859,60,788,Part-time,Divorced,2,No
CUST007980,Male,33,107834,6535,24,695,Self-employed,Divorced,2,No
CUST007981,Female,57,80942,25438,24,479,Part-time,Single,3,Yes
CUST007982,Male,28,55592,18678,36,483,Full-time,Single,1,Yes
CUST007983,Male,28,69675,12944,36,518,Unemployed,Divorced,2,No
CUST007984,Female,62,95667,14713,24,301,Full-time,Widowed,1,No
CUST007985,Female,63,131802,20098,12,522,Unemployed,Divorced,3,Yes
CUST007986,Female,61,128474,5812,12,813,Self-employed,Single,1,No
CUST007987,Female,69,104427,40559,36,614,Full-time,Single,1,No
CUST007988,Male,67,80341,26096,60,818,Unemployed,Divorced,0,No
CUST007989,Female,37,121395,15771,36,745,Full-time,Divorced,2,No
CUST007990,Female,21,28552,44735,36,569,Self-employed,Married,0,No
CUST007991,Male,46,50266,16674,48,591,Unemployed,Divorced,2,No
CUST007992,Male,42,140855,44880,48,555,Part-time,Divorced,4,No
CUST007993,Male,50,141598,17984,12,656,Unemployed,Divorced,4,No
CUST007994,Female,18,52741,43405,36,476,Unemployed,Widowed,0,No
CUST007995,Male,44,79616,49376,48,558,Unemployed,Single,1,No
CUST007996,Female,41,59343,46916,48,733,Self-employed,Married,2,No
CUST007997,Female,27,70047,25232,60,365,Part-time,Married,2,No
CUST007998,Male,55,75788,23988,36,490,Self-employed,Single,1,No
CUST007999,Female,47,69332,37147,12,512,Self-employed,Widowed,0,No
CUST008000,Male,33,100174,5612,12,844,Self-employed,Single,3,No
CUST008001,Male,18,45324,31543,36,428,Unemployed,Single,4,Yes
CUST008002,Male,52,61447,33754,48,597,Full-time,Single,3,No
CUST008003,Female,69,30363,7242,24,675,Self-employed,Single,3,No
CUST008004,Male,59,53924,19151,60,846,Full-time,Married,4,No
CUST008005,Male,46,142433,28470,48,394,Full-time,Divorced,4,No
CUST008006,Male,62,123214,35945,12,549,Full-time,Widowed,4,No
CUST008007,Female,59,72509,35927,12,434,Part-time,Widowed,0,No
CUST008008,Female,46,104728,18476,36,827,Part-time,Married,4,Yes
CUST008009,Female,62,124221,39654,12,387,Part-time,Widowed,2,Yes
CUST008010,Male,42,33741,47634,48,642,Unemployed,Widowed,1,No
CUST008011,Female,24,143079,20241,36,846,Full-time,Widowed,0,No
CUST008012,Male,45,72840,30084,48,387,Full-time,Widowed,1,No
CUST008013,Female,21,99223,44131,60,766,Self-employed,Widowed,0,No
CUST008014,Male,54,128534,32751,48,456,Unemployed,Married,4,Yes
CUST008015,Female,58,28816,35267,48,829,Unemployed,Single,3,No
CUST008016,Male,29,112327,20541,36,807,Unemployed,Single,1,No
CUST008017,Female,27,108004,25842,60,786,Unemployed,Single,0,Yes
CUST008018,Male,34,60200,31378,24,426,Self-employed,Divorced,0,No
CUST008019,Female,18,23518,41361,48,501,Self-employed,Widowed,2,No
CUST008020,Female,30,25517,20355,48,447,Self-employed,Divorced,0,No
CUST008021,Female,38,90869,20063,12,397,Part-time,Widowed,3,Yes
CUST008022,Male,56,78771,47090,60,656,Unemployed,Widowed,4,No
CUST008023,Female,52,132167,47197,24,543,Self-employed,Single,4,Yes
CUST008024,Male,61,90638,48631,48,334,Self-employed,Divorced,3,No
CUST008025,Female,33,124880,10539,60,465,Part-time,Single,1,No
CUST008026,Male,65,26589,48525,24,743,Unemployed,Widowed,1,No
CUST008027,Female,58,50517,20769,48,409,Part-time,Married,4,No
CUST008028,Female,42,118912,6920,36,600,Unemployed,Married,1,Yes
CUST008029,Male,62,95436,25993,24,452,Part-time,Married,0,Yes
CUST008030,Male,36,120196,36030,12,597,Part-time,Single,4,No
CUST008031,Male,56,23661,13716,36,746,Self-employed,Married,4,No
CUST008032,Male,40,45473,24001,48,574,Part-time,Single,1,Yes
CUST008033,Female,37,22384,32028,48,374,Self-employed,Single,4,No
CUST008034,Female,45,29811,44770,60,451,Self-employed,Single,3,No
CUST008035,Male,51,41539,21999,36,679,Part-time,Widowed,2,No
CUST008036,Female,30,134675,45268,12,359,Full-time,Widowed,4,No
CUST008037,Male,46,52551,45954,36,611,Self-employed,Single,2,Yes
CUST008038,Male,55,137290,17912,12,552,Unemployed,Single,0,No
CUST008039,Female,31,34987,47642,12,352,Full-time,Divorced,3,No
CUST008040,Female,65,144160,26068,36,388,Self-employed,Single,4,No
CUST008041,Female,46,47025,24190,48,426,Unemployed,Married,3,Yes
CUST008042,Male,38,74469,7875,24,639,Full-time,Married,0,No
CUST008043,Male,59,86983,13499,48,401,Part-time,Married,1,No
CUST008044,Male,45,110013,48065,24,389,Unemployed,Divorced,0,No
CUST008045,Female,34,80695,26735,60,378,Self-employed,Single,3,No
CUST008046,Female,56,55153,15774,60,828,Full-time,Divorced,3,No
CUST008047,Male,19,24939,42523,48,470,Unemployed,Single,2,Yes
CUST008048,Male,55,71211,7984,48,592,Full-time,Divorced,4,No
CUST008049,Female,24,52315,23656,24,326,Self-employed,Divorced,4,No
CUST008050,Female,64,25096,42823,60,540,Unemployed,Married,2,No
CUST008051,Male,37,95164,9979,24,522,Self-employed,Divorced,3,Yes
CUST008052,Male,40,97533,48037,36,339,Full-time,Divorced,4,No
CUST008053,Male,45,94333,12309,60,651,Part-time,Married,2,No
CUST008054,Female,54,105533,38626,24,313,Self-employed,Widowed,1,No
CUST008055,Male,29,106201,33822,24,354,Part-time,Widowed,2,Yes
CUST008056,Male,26,113953,46285,24,609,Part-time,Divorced,4,No
CUST008057,Male,61,112170,10599,12,518,Unemployed,Divorced,4,No
CUST008058,Female,36,96099,27688,24,613,Full-time,Married,0,Yes
CUST008059,Female,54,110317,20705,60,356,Self-employed,Married,1,No
CUST008060,Male,50,40232,23710,36,663,Unemployed,Single,3,No
CUST008061,Female,52,124200,46169,36,831,Part-time,Single,3,No
CUST008062,Male,58,133834,45442,24,361,Full-time,Widowed,4,No
CUST008063,Male,49,28469,13809,24,607,Full-time,Single,2,Yes
CUST008064,Female,32,96185,20536,60,562,Full-time,Married,4,Yes
CUST008065,Male,21,109441,49660,48,722,Unemployed,Married,2,No
CUST008066,Male,29,99804,8063,12,525,Part-time,Widowed,1,No
CUST008067,Female,66,146991,41495,60,621,Full-time,Divorced,4,No
CUST008068,Male,59,79363,41039,60,478,Unemployed,Single,3,Yes
CUST008069,Female,57,41302,19551,12,584,Part-time,Single,3,No
CUST008070,Female,32,114776,19005,36,328,Full-time,Single,4,No
CUST008071,Male,51,140099,44642,48,837,Full-time,Widowed,1,Yes
CUST008072,Male,23,87795,8439,60,323,Self-employed,Widowed,1,No
CUST008073,Female,44,124806,13448,24,683,Self-employed,Married,3,No
CUST008074,Male,69,65520,5067,36,573,Self-employed,Widowed,3,No
CUST008075,Male,30,105102,39634,36,487,Unemployed,Single,4,No
CUST008076,Female,52,73653,45851,48,787,Part-time,Married,4,No
CUST008077,Female,54,53232,35080,12,639,Unemployed,Single,1,No
CUST008078,Male,28,97752,35508,24,847,Part-time,Divorced,3,No
CUST008079,Male,48,74573,37863,24,523,Self-employed,Divorced,4,No
CUST008080,Male,60,137524,7094,12,487,Unemployed,Divorced,4,No
CUST008081,Female,39,125648,25366,48,849,Full-time,Married,0,Yes
CUST008082,Female,51,35233,16197,24,775,Unemployed,Married,2,No
CUST008083,Female,66,136490,49428,36,597,Full-time,Divorced,0,No
CUST008084,Female,28,29166,24548,24,719,Self-employed,Single,2,No
CUST008085,Male,35,35085,43124,60,413,Full-time,Divorced,4,No
CUST008086,Male,50,50070,6507,24,796,Full-time,Widowed,2,Yes
CUST008087,Male,60,138747,13438,24,506,Self-employed,Single,1,No
CUST008088,Female,58,33537,19821,12,682,Self-employed,Widowed,3,No
CUST008089,Female,64,38431,35125,12,614,Part-time,Single,3,No
CUST008090,Female,18,94486,17455,48,808,Self-employed,Married,3,No
CUST008091,Male,67,41347,20788,60,466,Self-employed,Divorced,0,No
CUST008092,Male,49,31596,46653,24,493,Unemployed,Married,2,No
CUST008093,Male,26,137405,27433,60,631,Full-time,Married,0,No
CUST008094,Male,22,140245,41176,48,712,Self-employed,Divorced,2,No
CUST008095,Male,47,96413,28141,60,672,Unemployed,Single,1,No
CUST008096,Female,56,143250,30682,36,326,Full-time,Married,4,Yes
CUST008097,Female,30,71569,34574,24,838,Part-time,Married,1,No
CUST008098,Female,54,57428,10875,12,814,Unemployed,Married,0,No
CUST008099,Female,56,118971,42735,24,355,Unemployed,Widowed,3,No
CUST008100,Female,49,78355,16265,24,792,Full-time,Married,2,No
CUST008101,Female,22,130485,7458,48,417,Part-time,Widowed,2,Yes
CUST008102,Female,44,81095,19274,36,705,Part-time,Single,1,No
CUST008103,Male,21,50098,49750,12,440,Unemployed,Divorced,1,No
CUST008104,Male,36,144137,32797,12,842,Full-time,Single,0,No
CUST008105,Male,43,146870,25442,24,379,Full-time,Single,0,No
CUST008106,Male,28,52576,25468,12,420,Self-employed,Married,0,No
CUST008107,Female,66,98613,13800,12,687,Part-time,Divorced,1,Yes
CUST008108,Male,34,125173,19262,24,842,Unemployed,Single,1,No
CUST008109,Female,51,42980,10841,36,411,Part-time,Married,0,No
CUST008110,Male,22,67946,7563,24,361,Part-time,Married,1,No
CUST008111,Female,33,102155,45549,60,751,Full-time,Married,3,Yes
CUST008112,Female,27,125394,22387,24,335,Full-time,Widowed,2,No
CUST008113,Female,50,46167,37276,24,450,Unemployed,Divorced,4,Yes
CUST008114,Female,61,96500,28393,60,572,Self-employed,Widowed,2,No
CUST008115,Male,25,80035,42310,48,796,Unemployed,Married,3,No
CUST008116,Female,44,25444,39263,48,707,Unemployed,Single,4,No
CUST008117,Female,29,138118,38070,12,328,Unemployed,Married,4,No
CUST008118,Female,45,81974,36126,12,390,Unemployed,Single,4,No
CUST008119,Male,42,42481,47662,12,333,Unemployed,Divorced,4,Yes
CUST008120,Female,58,71647,27690,60,437,Self-employed,Widowed,1,No
CUST008121,Male,32,93467,45313,36,317,Unemployed,Single,4,No
CUST008122,Male,47,48316,29711,36,524,Self-employed,Widowed,2,No
CUST008123,Male,41,139874,25271,24,647,Unemployed,Divorced,0,Yes
CUST008124,Female,44,112003,22226,12,753,Unemployed,Widowed,4,Yes
CUST008125,Male,45,119951,25847,60,658,Self-employed,Divorced,1,No
CUST008126,Female,36,83557,40652,12,328,Part-time,Divorced,3,No
CUST008127,Female,21,134994,39157,12,412,Part-time,Widowed,4,No
CUST008128,Male,53,88310,46290,48,462,Unemployed,Single,1,No
CUST008129,Male,27,63185,38841,24,400,Unemployed,Single,3,Yes
CUST008130,Female,37,84123,32954,36,584,Full-time,Married,3,No
CUST008131,Male,60,135972,36873,48,566,Full-time,Single,1,No
CUST008132,Male,35,65411,12690,12,442,Unemployed,Married,0,No
CUST008133,Male,55,40810,46763,60,474,Self-employed,Single,0,Yes
CUST008134,Male,25,69780,12355,24,469,Part-time,Widowed,1,No
CUST008135,Female,44,60825,16408,36,499,Part-time,Married,2,No
CUST008136,Male,64,76856,33307,48,845,Full-time,Widowed,4,No
CUST008137,Female,41,91632,20271,48,358,Unemployed,Widowed,4,No
CUST008138,Male,44,33485,9536,36,693,Self-employed,Divorced,4,No
CUST008139,Female,48,146799,46053,12,378,Full-time,Married,3,No
CUST008140,Female,52,137723,21604,48,373,Unemployed,Divorced,2,No
CUST008141,Female,21,104536,26412,48,630,Full-time,Divorced,1,Yes
CUST008142,Male,44,21306,35692,36,469,Part-time,Divorced,1,No
CUST008143,Male,30,104242,27229,60,439,Self-employed,Divorced,1,No
CUST008144,Female,67,72490,40102,60,680,Part-time,Single,1,Yes
CUST008145,Male,32,81189,29219,12,449,Full-time,Single,3,No
CUST008146,Female,43,63207,42782,36,640,Full-time,Married,3,No
CUST008147,Male,28,25785,31038,12,510,Unemployed,Divorced,0,Yes
CUST008148,Female,22,132485,29986,48,845,Unemployed,Widowed,0,No
CUST008149,Female,57,80833,25553,36,706,Part-time,Divorced,3,No
CUST008150,Male,69,144192,20291,12,430,Unemployed,Married,1,Yes
CUST008151,Male,55,112754,46978,36,433,Part-time,Divorced,2,No
CUST008152,Female,45,144220,7403,36,833,Self-employed,Single,3,No
CUST008153,Female,55,72808,17227,24,432,Full-time,Divorced,3,Yes
CUST008154,Male,21,89694,17928,24,451,Full-time,Widowed,4,No
CUST008155,Female,45,66513,32483,48,676,Part-time,Divorced,1,Yes
CUST008156,Female,63,82611,7192,24,642,Unemployed,Widowed,0,Yes
CUST008157,Male,63,65969,15455,36,511,Unemployed,Divorced,1,No
CUST008158,Male,56,65154,38458,24,749,Unemployed,Widowed,4,Yes
CUST008159,Male,51,94951,7982,12,362,Self-employed,Widowed,2,Yes
CUST008160,Female,61,36069,45635,24,300,Self-employed,Single,4,Yes
CUST008161,Female,34,54838,12680,36,681,Part-time,Married,3,No
CUST008162,Female,31,21345,48177,48,546,Self-employed,Married,2,No
CUST008163,Female,21,119404,26856,12,836,Part-time,Married,1,No
CUST008164,Female,44,60716,31834,48,410,Full-time,Widowed,0,Yes
CUST008165,Male,52,23484,19561,60,524,Full-time,Single,1,No
CUST008166,Male,68,141417,26679,36,420,Unemployed,Divorced,0,No
CUST008167,Male,22,123651,36621,48,387,Unemployed,Single,1,Yes
CUST008168,Female,29,149820,43966,36,829,Part-time,Married,1,No
CUST008169,Male,34,112035,32039,48,741,Part-time,Divorced,4,Yes
CUST008170,Male,57,42264,16504,24,845,Part-time,Married,0,No
CUST008171,Male,46,114153,24482,12,388,Unemployed,Divorced,4,No
CUST008172,Male,69,48499,7176,24,564,Part-time,Widowed,1,No
CUST008173,Female,32,88023,16188,48,440,Unemployed,Married,0,No
CUST008174,Male,34,95679,13273,60,613,Unemployed,Widowed,3,No
CUST008175,Female,39,104699,20868,48,779,Unemployed,Widowed,1,No
CUST008176,Female,24,134650,16302,36,631,Unemployed,Married,2,No
CUST008177,Female,24,47046,9806,24,664,Part-time,Single,0,No
CUST008178,Male,48,137656,36847,12,536,Unemployed,Widowed,0,No
CUST008179,Male,57,136194,24093,60,315,Part-time,Married,4,Yes
CUST008180,Female,22,123176,36834,36,680,Full-time,Divorced,1,Yes
CUST008181,Male,22,49412,48483,48,722,Self-employed,Single,2,Yes
CUST008182,Female,38,68488,6066,24,836,Unemployed,Divorced,2,No
CUST008183,Male,31,149637,47844,36,830,Part-time,Married,3,No
CUST008184,Female,67,78738,16793,12,578,Self-employed,Married,4,No
CUST008185,Male,28,76567,47695,24,373,Unemployed,Married,3,No
CUST008186,Male,62,31835,17129,24,379,Self-employed,Married,0,No
CUST008187,Male,36,98620,33983,12,720,Unemployed,Married,4,No
CUST008188,Male,66,122590,48814,60,523,Self-employed,Widowed,2,Yes
CUST008189,Female,26,68304,16891,24,315,Unemployed,Widowed,1,Yes
CUST008190,Male,47,86604,12853,12,533,Full-time,Divorced,0,No
CUST008191,Male,40,109261,29731,60,677,Full-time,Widowed,3,No
CUST008192,Male,32,128977,37504,24,520,Full-time,Divorced,1,No
CUST008193,Female,32,89127,25671,36,355,Unemployed,Single,3,Yes
CUST008194,Male,61,106662,39414,48,322,Part-time,Married,0,Yes
CUST008195,Male,60,120524,16124,24,434,Full-time,Single,0,No
CUST008196,Female,68,55606,15176,60,378,Self-employed,Divorced,2,No
CUST008197,Female,41,125452,21467,12,319,Full-time,Married,0,Yes
CUST008198,Female,21,45180,23069,48,838,Unemployed,Divorced,0,No
CUST008199,Male,31,61581,49414,60,363,Unemployed,Widowed,3,No
CUST008200,Male,45,138551,11439,12,537,Full-time,Widowed,3,No
CUST008201,Female,65,108172,20106,24,601,Self-employed,Widowed,3,No
CUST008202,Male,69,145540,30222,60,770,Part-time,Divorced,3,No
CUST008203,Male,61,34918,40601,60,750,Part-time,Widowed,0,No
CUST008204,Female,27,23393,49162,48,819,Part-time,Divorced,3,No
CUST008205,Female,30,141770,20274,48,425,Unemployed,Married,3,Yes
CUST008206,Male,50,75132,28289,36,756,Full-time,Single,4,No
CUST008207,Male,63,41758,16115,12,769,Full-time,Married,0,No
CUST008208,Female,50,58416,39193,36,479,Self-employed,Divorced,4,Yes
CUST008209,Male,32,62099,16012,48,774,Unemployed,Divorced,1,No
CUST008210,Female,53,107601,15812,24,415,Self-employed,Married,4,No
CUST008211,Male,50,72183,38613,48,631,Full-time,Single,2,No
CUST008212,Female,67,54093,27818,48,492,Full-time,Married,3,Yes
CUST008213,Male,47,57637,12470,12,516,Full-time,Widowed,2,Yes
CUST008214,Male,52,64319,12875,12,458,Unemployed,Married,3,No
CUST008215,Male,19,149422,32711,12,448,Self-employed,Single,4,No
CUST008216,Female,31,89849,19877,60,377,Unemployed,Single,0,No
CUST008217,Male,62,97119,32781,36,461,Unemployed,Divorced,0,Yes
CUST008218,Male,30,89925,40618,48,721,Part-time,Divorced,4,No
CUST008219,Female,30,86393,14700,60,830,Self-employed,Widowed,4,No
CUST008220,Male,19,108333,19150,48,748,Unemployed,Married,4,No
CUST008221,Male,22,53167,34036,24,352,Full-time,Married,4,No
CUST008222,Male,40,57118,17852,48,655,Part-time,Widowed,0,No
CUST008223,Male,36,27455,46162,60,633,Part-time,Married,3,No
CUST008224,Female,32,139931,27486,48,702,Part-time,Widowed,4,No
CUST008225,Female,56,129181,49109,12,758,Self-employed,Single,2,No
CUST008226,Female,46,100412,35459,48,686,Part-time,Married,2,Yes
CUST008227,Female,50,35182,22036,12,429,Unemployed,Widowed,4,Yes
CUST008228,Female,34,124835,13014,12,723,Part-time,Single,0,Yes
CUST008229,Female,39,121149,45677,60,582,Part-time,Divorced,2,Yes
CUST008230,Male,32,135261,16247,24,804,Self-employed,Divorced,2,Yes
CUST008231,Male,49,117233,30651,48,491,Full-time,Divorced,4,No
CUST008232,Female,59,103416,32956,48,510,Unemployed,Divorced,0,No
CUST008233,Female,41,77377,32231,12,821,Full-time,Married,1,No
CUST008234,Female,46,28024,46091,12,722,Part-time,Married,2,Yes
CUST008235,Male,48,36477,30665,48,342,Self-employed,Married,2,No
CUST008236,Male,45,68679,29402,24,366,Self-employed,Married,4,Yes
CUST008237,Male,46,102029,10492,24,675,Part-time,Divorced,4,No
CUST008238,Male,27,76549,8180,60,639,Self-employed,Divorced,4,No
CUST008239,Male,59,140466,7025,24,358,Full-time,Married,0,No
CUST008240,Female,49,142767,34653,24,815,Self-employed,Single,1,No
CUST008241,Female,44,71436,43343,12,484,Full-time,Divorced,2,Yes
CUST008242,Male,19,139461,30183,36,807,Unemployed,Married,4,No
CUST008243,Female,65,45147,23356,24,351,Self-employed,Divorced,3,Yes
CUST008244,Male,33,91270,48038,60,384,Self-employed,Widowed,0,Yes
CUST008245,Female,45,118600,15646,60,736,Part-time,Married,0,No
CUST008246,Female,50,56914,26030,24,550,Part-time,Divorced,3,No
CUST008247,Female,65,87193,15094,60,577,Part-time,Divorced,2,No
CUST008248,Male,18,111798,43798,48,628,Part-time,Married,4,No
CUST008249,Female,47,146928,21010,48,445,Part-time,Widowed,0,No
CUST008250,Male,28,85581,40593,24,470,Unemployed,Single,4,No
CUST008251,Male,47,145889,31506,36,727,Self-employed,Married,4,No
CUST008252,Male,33,147811,11824,24,322,Unemployed,Widowed,2,No
CUST008253,Male,69,31622,45708,60,661,Unemployed,Widowed,1,No
CUST008254,Female,60,24305,30847,12,558,Full-time,Widowed,3,No
CUST008255,Female,27,23251,40902,12,307,Full-time,Single,3,No
CUST008256,Female,23,45776,40996,24,799,Part-time,Married,2,Yes
CUST008257,Female,28,83618,34782,12,453,Full-time,Single,1,No
CUST008258,Male,59,95073,9027,60,849,Self-employed,Widowed,3,Yes
CUST008259,Female,45,80191,33158,36,542,Full-time,Married,3,No
CUST008260,Male,46,106017,35184,12,485,Full-time,Single,2,No
CUST008261,Male,53,53219,38390,60,743,Self-employed,Widowed,3,No
CUST008262,Male,47,31321,36159,48,587,Self-employed,Divorced,3,Yes
CUST008263,Male,52,122641,29460,48,726,Part-time,Single,1,No
CUST008264,Male,39,43746,32782,12,527,Full-time,Divorced,1,No
CUST008265,Male,62,61622,43394,24,583,Part-time,Widowed,4,No
CUST008266,Male,56,66180,12366,12,590,Full-time,Widowed,0,No
CUST008267,Female,21,51016,21352,48,832,Self-employed,Single,4,No
CUST008268,Male,20,111922,11248,36,677,Self-employed,Married,3,Yes
CUST008269,Male,41,26659,45689,24,768,Self-employed,Divorced,1,No
CUST008270,Male,43,44997,33959,12,639,Part-time,Divorced,1,No
CUST008271,Female,61,72305,5734,48,314,Unemployed,Single,3,No
CUST008272,Female,42,111317,34648,12,735,Part-time,Widowed,1,No
CUST008273,Female,58,135737,47074,36,539,Unemployed,Widowed,0,No
CUST008274,Male,53,84726,45892,12,586,Part-time,Divorced,1,No
CUST008275,Male,68,138473,41577,36,542,Part-time,Divorced,0,No
CUST008276,Male,50,27460,39473,12,649,Self-employed,Divorced,1,No
CUST008277,Male,26,124637,27773,12,389,Unemployed,Divorced,4,No
CUST008278,Female,62,35456,38398,36,374,Unemployed,Widowed,3,No
CUST008279,Male,21,96232,33082,24,687,Part-time,Divorced,0,Yes
CUST008280,Male,59,131639,13588,36,717,Self-employed,Divorced,3,No
CUST008281,Female,54,105367,20559,36,813,Full-time,Divorced,4,Yes
CUST008282,Male,43,143273,7705,12,716,Part-time,Widowed,3,No
CUST008283,Female,52,120259,22802,12,565,Full-time,Single,3,No
CUST008284,Male,23,114876,44115,12,616,Unemployed,Widowed,2,No
CUST008285,Female,27,50569,46253,60,369,Full-time,Widowed,4,No
CUST008286,Female,43,147358,7867,24,355,Full-time,Married,4,No
CUST008287,Male,66,93239,28025,48,595,Unemployed,Widowed,0,Yes
CUST008288,Female,48,95775,15952,12,650,Part-time,Widowed,4,No
CUST008289,Male,53,71580,7269,24,670,Full-time,Single,3,No
CUST008290,Male,24,141938,34624,48,589,Full-time,Divorced,3,Yes
CUST008291,Male,65,122230,45564,36,650,Part-time,Divorced,4,No
CUST008292,Female,60,20321,12121,12,321,Full-time,Single,0,No
CUST008293,Female,64,87746,8640,36,815,Full-time,Widowed,2,No
CUST008294,Female,55,71393,6348,48,400,Unemployed,Married,0,No
